"","user_id","event","tickets","event_id","attendance"
"37377","237795","Florence and the Machine",2,"913",9
"37378","647467","Def Leppard",4,"690",20
"37379","333749","Stevie Wonder",4,"2461",6
"37380","75464","Florence and the Machine",2,"913",21
"37381","394583","Florence and the Machine",4,"913",7
"37382","67499","Zac Brown Band",8,"3103",27
"37383","253967","A$AP Rocky",25,"31",9
"37384","755367","Ariana Grande",2,"148",10
"37385","320975","Florence and the Machine",2,"913",9
"37386","465156","All Time Low",20,"84",27
"37387","599650","Florence and the Machine",2,"913",7
"37388","670662","Collective Soul",2,"556",3
"37389","188074","Citizen Cope",1,"522",39
"37390","25761","Don Henley",2,"745",7
"37391","151911","Five Finger Death Punch",4,"901",66
"37392","177938","Ricky Martin",6,"2170",3
"37393","3958","Chris Cornell",2,"490",6
"37394","139059","Of Monsters and Men",4,"1924",15
"37395","443307","Jason Aldean",2,"1266",4
"37396","450795","Jason Aldean",4,"1266",9
"37397","205051","Chris Cornell",4,"490",23
"37398","322327","Hanson",4,"1076",81
"37399","751504","Darius Rucker",4,"637",3
"37400","122818","Counting Crows",3,"576",3
"37401","442510","Ricky Martin",1,"2170",22
"37402","226412","Halsey",1,"1072",40
"37403","191455","Darius Rucker",2,"637",5
"37404","332804","Father John Misty",6,"879",10
"37405","494487","Madonna",6,"1643",36
"37406","206377","Madonna",10,"1643",3
"37407","765536","Billy Idol",1,"275",16
"37408","159392","America's Got Talent",2,"99",20
"37409","145241","Last Comic Standing Comics",2,"1519",111
"37410","682516","Korn",2,"1485",10
"37411","255348","Halsey",1,"1072",19
"37412","50433","A$AP Rocky",3,"31",3
"37413","255972","Armin Van Buuren",16,"153",26
"37414","187171","Five Finger Death Punch",8,"901",12
"37415","109205","Darius Rucker",2,"637",6
"37416","556606","Ricky Martin",2,"2170",13
"37417","295988","Father John Misty",4,"879",3
"37418","349588","Ricky Martin",1,"2170",3
"37419","25653","Ricky Martin",1,"2170",3
"37420","341820","Zac Brown Band",4,"3103",6
"37421","136207","Armin Van Buuren",8,"153",11
"37422","88097","Margaret Cho",4,"1661",5
"37423","583578","Maddie & Tae",2,"1640",13
"37424","63408","Halsey",1,"1072",6
"37425","219536","Ricky Martin",1,"2170",4
"37426","444284","BRAND NEW",2,"348",11
"37427","410423","Korn",2,"1485",7
"37428","313932","Jamey Johnson",8,"1253",6
"37429","329154","Halsey",4,"1072",3
"37430","112803","Korn",2,"1485",5
"37431","451188","Hollywood Undead",2,"1129",10
"37432","208560","Jason Aldean",4,"1266",14
"37433","133131","Counting Crows",2,"576",19
"37434","513564","Ricky Martin",2,"2170",14
"37435","202600","Billy Idol",2,"275",26
"37436","705330","Armin Van Buuren",8,"153",7
"37437","615847","A$AP Rocky",2,"31",32
"37438","180021","Of Monsters and Men",4,"1924",5
"37439","652377","Five Finger Death Punch",2,"901",7
"37440","96335","Jason Aldean",2,"1266",17
"37441","734025","Zac Brown Band",1,"3103",3
"37442","497946","Five Finger Death Punch",2,"901",8
"37443","670555","Madonna",2,"1643",11
"37444","731019","Father John Misty",2,"879",3
"37445","504458","Ricky Martin",2,"2170",3
"37446","125910","Ricky Martin",2,"2170",18
"37447","410686","Ricky Martin",2,"2170",3
"37448","55041","Ricky Martin",2,"2170",6
"37449","384389","Ricky Martin",2,"2170",17
"37450","537045","Five Finger Death Punch",2,"901",8
"37451","611627","Chris Tomlin",2,"500",5
"37452","387715","Chris Tomlin",3,"500",7
"37453","170170","Ricky Martin",2,"2170",10
"37454","664663","Zac Brown Band",2,"3103",7
"37455","166920","Ricky Martin",2,"2170",3
"37456","257450","Ricky Martin",2,"2170",29
"37457","483573","Ricky Martin",6,"2170",4
"37458","473389","Ricky Martin",2,"2170",3
"37459","67216","Zac Brown Band",2,"3103",5
"37460","29857","Zac Brown Band",1,"3103",6
"37461","456399","Jason Aldean",4,"1266",5
"37462","610587","Ricky Martin",1,"2170",3
"37463","201843","Ricky Martin",4,"2170",4
"37464","332439","Margaret Cho",4,"1661",3
"37465","572052","Ricky Martin",8,"2170",17
"37466","207530","Zac Brown Band",2,"3103",5
"37467","345506","Ricky Martin",2,"2170",3
"37468","334079","Ricky Martin",2,"2170",14
"37469","259334","Five Finger Death Punch",3,"901",13
"37470","84583","Jason Aldean",2,"1266",5
"37471","699774","alt-J",2,"90",66
"37472","458276","Ricky Martin",8,"2170",9
"37473","345368","Ricky Martin",2,"2170",12
"37474","701598","BRAND NEW",1,"348",19
"37475","337042","Ricky Martin",2,"2170",4
"37476","332517","Ricky Martin",6,"2170",4
"37477","493469","Five Finger Death Punch",1,"901",4
"37478","310866","Jason Aldean",4,"1266",3
"37479","35971","Ricky Martin",4,"2170",10
"37480","520487","Ricky Martin",4,"2170",18
"37481","423632","Ricky Martin",1,"2170",4
"37482","393497","Ricky Martin",2,"2170",18
"37483","562042","Ricky Martin",2,"2170",6
"37484","381207","Ricky Martin",5,"2170",39
"37485","233510","Zac Brown Band",2,"3103",6
"37486","379722","Zac Brown Band",2,"3103",8
"37487","46302","Chris Tomlin",2,"500",3
"37488","726258","Jason Aldean",4,"1266",5
"37489","760457","Ricky Martin",2,"2170",5
"37490","654838","Ricky Martin",2,"2170",13
"37491","77350","Jason Aldean",2,"1266",3
"37492","586096","Zac Brown Band",1,"3103",14
"37493","528418","Zac Brown Band",2,"3103",5
"37494","586001","alt-J",2,"90",4
"37495","470360","BRAND NEW",2,"348",4
"37496","417829","The Fratellis",2,"2656",3
"37497","465361","Of Monsters and Men",2,"1924",3
"37498","342801","Of Monsters and Men",4,"1924",18
"37499","460627","Billy Idol",2,"275",3
"37500","77546","Chris Cornell",2,"490",3
"37501","23676","J Balvin",1,"1225",4
"37502","28122","A$AP Rocky",1,"31",4
"37503","155317","Last Comic Standing Comics",2,"1519",63
"37504","61421","Ricky Martin",2,"2170",61
"37505","11329","Armin Van Buuren",8,"153",9
"37506","413257","Korn",1,"1485",8
"37507","716451","Zac Brown Band",17,"3103",33
"37508","748913","A$AP Rocky",2,"31",6
"37509","28298","Darius Rucker",6,"637",4
"37510","137392","Darius Rucker",2,"637",21
"37511","290724","Chris Cornell",4,"490",81
"37512","277963","Madonna",2,"1643",74
"37513","694908","The Fratellis",2,"2656",14
"37514","214629","Chris Cornell",2,"490",3
"37515","31846","Darius Rucker",4,"637",9
"37516","145940","Dave Chappelle",2,"650",8
"37517","575101","Zac Brown Band",2,"3103",8
"37518","381254","Ariana Grande",2,"148",30
"37519","458333","Jason Aldean",4,"1266",3
"37520","649161","Jason Aldean",2,"1266",13
"37521","678562","Halsey",2,"1072",5
"37522","590402","Jason Aldean",4,"1266",7
"37523","1022","Josh Groban",2,"1379",20
"37524","119616","Steely Dan",4,"2436",3
"37525","656103","Ariana Grande",4,"148",7
"37526","264554","Mötley Crüe",4,"1800",6
"37527","42295","Halsey",1,"1072",4
"37528","114060","Dave Chappelle",3,"650",12
"37529","502036","Zac Brown Band",2,"3103",4
"37530","545371","Ariana Grande",4,"148",5
"37531","176923","Halsey",2,"1072",8
"37532","662762","alt-J",4,"90",4
"37533","63614","Jason Aldean",2,"1266",5
"37534","87664","Mötley Crüe",4,"1800",3
"37535","65949","Ariana Grande",4,"148",22
"37536","133776","Mötley Crüe",7,"1800",28
"37537","477004","Dave Chappelle",2,"650",12
"37538","690802","Mötley Crüe",2,"1800",3
"37539","42792","Mötley Crüe",2,"1800",6
"37540","672447","Dave Chappelle",2,"650",11
"37541","621815","Def Leppard",4,"690",8
"37542","603588","Royal Blood",4,"2223",7
"37543","341250","Zac Brown Band",1,"3103",4
"37544","219956","Mötley Crüe",2,"1800",7
"37545","153938","Mötley Crüe",2,"1800",16
"37546","258906","Mötley Crüe",3,"1800",35
"37547","752686","Ariana Grande",12,"148",10
"37548","529225","alt-J",1,"90",65
"37549","90946","Steely Dan",4,"2436",4
"37550","425775","Def Leppard",6,"690",9
"37551","295704","Mötley Crüe",4,"1800",3
"37552","24236","Zac Brown Band",4,"3103",3
"37553","237909","Ariana Grande",6,"148",6
"37554","759486","Jason Aldean",4,"1266",3
"37555","147872","Ariana Grande",3,"148",6
"37556","366435","Mötley Crüe",2,"1800",5
"37557","224719","Mötley Crüe",3,"1800",3
"37558","412756","Mötley Crüe",2,"1800",8
"37559","301830","Mötley Crüe",1,"1800",8
"37560","106207","Ariana Grande",2,"148",5
"37561","462668","Mötley Crüe",4,"1800",7
"37562","329667","Zac Brown Band",2,"3103",3
"37563","728814","Ariana Grande",10,"148",7
"37564","735314","Zac Brown Band",4,"3103",18
"37565","166075","Jason Aldean",6,"1266",10
"37566","309614","Mötley Crüe",2,"1800",3
"37567","183425","Jason Aldean",3,"1266",4
"37568","128464","Mötley Crüe",2,"1800",14
"37569","442051","Mötley Crüe",2,"1800",7
"37570","125078","Mötley Crüe",2,"1800",9
"37571","260907","Zac Brown Band",4,"3103",9
"37572","765193","Ariana Grande",3,"148",6
"37573","245186","Mötley Crüe",2,"1800",8
"37574","584096","Zac Brown Band",2,"3103",5
"37575","296776","Def Leppard",2,"690",16
"37576","559150","Jason Aldean",2,"1266",10
"37577","505120","Ariana Grande",1,"148",5
"37578","15435","Josh Groban",14,"1379",23
"37579","185813","Ariana Grande",10,"148",12
"37580","301396","Jason Aldean",2,"1266",3
"37581","319827","Ariana Grande",4,"148",3
"37582","607098","Mötley Crüe",2,"1800",25
"37583","188698","alt-J",8,"90",24
"37584","236615","Ariana Grande",4,"148",3
"37585","86358","Zac Brown Band",4,"3103",3
"37586","462835","Josh Groban",6,"1379",45
"37587","618313","Jason Aldean",2,"1266",16
"37588","748160","Def Leppard",4,"690",28
"37589","427157","Jason Aldean",4,"1266",3
"37590","187233","Twenty One Pilots",2,"2939",66
"37591","561815","Mötley Crüe",2,"1800",5
"37592","26032","Mötley Crüe",4,"1800",7
"37593","415371","Mötley Crüe",2,"1800",7
"37594","761690","Twenty One Pilots",2,"2939",24
"37595","693001","Twenty One Pilots",12,"2939",4
"37596","395573","Zac Brown Band",2,"3103",19
"37597","521960","Josh Groban",10,"1379",19
"37598","713723","Mötley Crüe",2,"1800",8
"37599","608993","Mötley Crüe",4,"1800",6
"37600","308975","Ariana Grande",4,"148",11
"37601","194517","Mötley Crüe",2,"1800",4
"37602","372193","Mötley Crüe",4,"1800",3
"37603","485636","Zac Brown Band",4,"3103",8
"37604","393544","Mötley Crüe",2,"1800",7
"37605","214834","Zac Brown Band",2,"3103",16
"37606","762959","Zac Brown Band",4,"3103",7
"37607","247010","Def Leppard",2,"690",14
"37608","717360","Josh Groban",4,"1379",27
"37609","340951","Twenty One Pilots",1,"2939",13
"37610","637863","Halsey",1,"1072",6
"37611","561517","Halsey",2,"1072",5
"37612","109414","Walk the Moon",8,"3011",8
"37613","266403","Walk the Moon",1,"3011",11
"37614","315503","Halsey",1,"1072",13
"37615","310328","Pitbull",2,"2051",14
"37616","231234","Dave Chappelle",2,"650",13
"37617","118070","Bob Schneider",2,"311",5
"37618","80248","Halsey",1,"1072",10
"37619","319537","Dave Chappelle",2,"650",3
"37620","535730","Def Leppard",2,"690",5
"37621","552813","Pitbull",4,"2051",3
"37622","98518","Neil Young",2,"1846",7
"37623","397022","Dave Chappelle",2,"650",19
"37624","119639","Steely Dan",4,"2436",6
"37625","537828","Sam Smith",6,"2260",4
"37626","438915","Josh Groban",3,"1379",6
"37627","438185","Sam Smith",2,"2260",12
"37628","220109","Frank Turner",2,"940",13
"37629","170579","Dave Chappelle",2,"650",7
"37630","731773","Madonna",8,"1643",23
"37631","524813","Sam Smith",18,"2260",5
"37632","736476","Sam Smith",2,"2260",4
"37633","382803","Sam Smith",4,"2260",45
"37634","158984","Steely Dan",2,"2436",4
"37635","187403","Sam Smith",1,"2260",3
"37636","324376","Sam Smith",6,"2260",10
"37637","750369","Sam Smith",2,"2260",4
"37638","242622","Billy Idol",8,"275",17
"37639","86639","Dave Chappelle",2,"650",19
"37640","147432","Madonna",6,"1643",5
"37641","543705","Sam Smith",2,"2260",12
"37642","422988","Sam Smith",3,"2260",6
"37643","591487","Sam Smith",6,"2260",4
"37644","444140","Dave Chappelle",2,"650",9
"37645","277461","Sam Smith",2,"2260",20
"37646","338215","Sam Smith",2,"2260",25
"37647","705142","Billy Idol",2,"275",4
"37648","241053","Dave Chappelle",2,"650",4
"37649","441710","Sam Smith",2,"2260",6
"37650","660601","Sam Smith",2,"2260",3
"37651","228161","Dave Chappelle",4,"650",12
"37652","307254","Sam Smith",1,"2260",6
"37653","613431","Sam Smith",1,"2260",7
"37654","205683","Sam Smith",1,"2260",8
"37655","124730","Hiatus Kaiyote",1,"1111",15
"37656","159120","Sam Smith",1,"2260",7
"37657","498653","Sam Smith",2,"2260",13
"37658","700818","Sam Smith",2,"2260",18
"37659","273988","Sam Smith",1,"2260",6
"37660","152617","Sam Smith",2,"2260",4
"37661","311149","Sam Smith",2,"2260",8
"37662","296905","Sam Smith",3,"2260",34
"37663","181878","Josh Groban",4,"1379",3
"37664","492990","Sam Smith",3,"2260",9
"37665","702483","Josh Groban",2,"1379",3
"37666","667302","Sam Smith",6,"2260",5
"37667","124881","Sam Smith",1,"2260",3
"37668","207644","Josh Groban",2,"1379",10
"37669","184651","Sam Smith",2,"2260",4
"37670","498874","Josh Groban",3,"1379",16
"37671","686203","Sam Smith",4,"2260",6
"37672","597403","Sam Smith",2,"2260",3
"37673","573607","Sam Smith",2,"2260",10
"37674","436464","Sam Smith",3,"2260",15
"37675","65482","Sam Smith",4,"2260",10
"37676","362063","Sam Smith",2,"2260",15
"37677","223047","Sam Smith",2,"2260",9
"37678","33578","Sam Smith",2,"2260",4
"37679","511895","Sam Smith",2,"2260",30
"37680","356253","Sam Smith",2,"2260",13
"37681","86907","Sam Smith",1,"2260",8
"37682","314342","Sam Smith",2,"2260",4
"37683","547648","Sam Smith",2,"2260",5
"37684","174316","Sam Smith",2,"2260",14
"37685","78030","Sam Smith",2,"2260",11
"37686","43245","Sam Smith",3,"2260",23
"37687","45756","Sam Smith",1,"2260",3
"37688","276922","Madonna",2,"1643",3
"37689","745823","Sam Smith",2,"2260",3
"37690","249485","Sam Smith",2,"2260",9
"37691","345960","Sam Smith",4,"2260",4
"37692","713945","Sam Smith",2,"2260",12
"37693","187798","Josh Groban",4,"1379",10
"37694","283420","Sam Smith",2,"2260",14
"37695","89775","Billy Idol",2,"275",5
"37696","182777","Billy Idol",1,"275",9
"37697","567247","Madonna",2,"1643",3
"37698","654414","Steely Dan",3,"2436",5
"37699","234669","Dave Chappelle",2,"650",9
"37700","200033","Sam Smith",2,"2260",43
"37701","740184","Walk the Moon",2,"3011",10
"37702","208847","Sam Smith",2,"2260",7
"37703","490240","Hiatus Kaiyote",3,"1111",9
"37704","275198","Don Henley",4,"745",4
"37705","338132","Korn",2,"1485",7
"37706","440496","Neil Young",6,"1846",11
"37707","524134","Disclosure",7,"726",15
"37708","44006","Disclosure",1,"726",5
"37709","508038","Jason Aldean",5,"1266",14
"37710","630193","Don Henley",4,"745",10
"37711","443124","Mötley Crüe",6,"1800",37
"37712","753546","Korn",4,"1485",13
"37713","194963","Def Leppard",4,"690",12
"37714","511033","Counting Crows",2,"576",6
"37715","111994","Of Monsters and Men",2,"1924",7
"37716","287460","Def Leppard",4,"690",10
"37717","119173","Neil Young",2,"1846",11
"37718","499700","Mötley Crüe",2,"1800",11
"37719","123984","The NBHD (The Neighbourhood)",2,"2723",18
"37720","388389","Korn",1,"1485",14
"37721","640351","Disclosure",8,"726",26
"37722","361906","Hollywood Undead",2,"1129",28
"37723","311990","Def Leppard",11,"690",66
"37724","53693","alt-J",1,"90",19
"37725","330940","Counting Crows",2,"576",16
"37726","27375","Counting Crows",4,"576",5
"37727","174887","Def Leppard",4,"690",6
"37728","636884","Jason Aldean",2,"1266",10
"37729","503245","Jason Aldean",4,"1266",19
"37730","312316","Def Leppard",4,"690",3
"37731","446561","Counting Crows",2,"576",8
"37732","374514","Zedd",2,"3110",8
"37733","725982","Mötley Crüe",2,"1800",8
"37734","149849","Jason Aldean",4,"1266",13
"37735","727801","Zedd",1,"3110",23
"37736","555847","Jason Aldean",2,"1266",3
"37737","358728","Def Leppard",4,"690",21
"37738","321034","Def Leppard",2,"690",4
"37739","186916","Def Leppard",4,"690",10
"37740","21465","Jason Aldean",2,"1266",16
"37741","526300","Jason Aldean",2,"1266",3
"37742","580148","Mötley Crüe",3,"1800",8
"37743","677346","Mötley Crüe",2,"1800",4
"37744","86956","Def Leppard",2,"690",6
"37745","314584","Jason Aldean",3,"1266",18
"37746","393086","Don Henley",2,"745",37
"37747","530765","Neil Young",2,"1846",6
"37748","219066","Def Leppard",6,"690",20
"37749","298485","Of Monsters and Men",2,"1924",4
"37750","529809","Def Leppard",26,"690",35
"37751","103916","George Ezra",2,"986",4
"37752","172676","Tame Impala",6,"2529",3
"37753","190625","Neil Young",2,"1846",14
"37754","622056","Of Monsters and Men",1,"1924",63
"37755","462200","Don Henley",4,"745",9
"37756","389638","The Tragically Hip",2,"2797",6
"37757","290487","alt-J",8,"90",21
"37758","342355","Def Leppard",2,"690",14
"37759","327022","Mötley Crüe",2,"1800",3
"37760","658086","Van Halen",5,"2970",13
"37761","300392","Kevin Hart",1,"1451",3
"37762","211064","George Ezra",1,"986",4
"37763","580017","Dave Chappelle",4,"650",3
"37764","634957","Dave Chappelle",12,"650",5
"37765","708470","Van Halen",2,"2970",4
"37766","286400","J Balvin",2,"1225",7
"37767","501310","Kevin Hart",2,"1451",5
"37768","672882","Neil Young",2,"1846",28
"37769","723591","Dave Chappelle",2,"650",12
"37770","696972","Rascal Flatts",2,"2121",4
"37771","117621","Dave Chappelle",6,"650",60
"37772","283538","Ariana Grande",2,"148",21
"37773","84630","Bigbang",2,"264",5
"37774","272350","Bigbang",1,"264",10
"37775","499358","George Ezra",2,"986",4
"37776","261962","Bigbang",4,"264",6
"37777","511494","J Balvin",4,"1225",5
"37778","729665","Oddball Comedy & Curiosity Festival",4,"1920",64
"37779","709523","Ariana Grande",4,"148",50
"37780","696015","Ariana Grande",2,"148",5
"37781","702014","Dave Chappelle",2,"650",6
"37782","102223","Bigbang",2,"264",29
"37783","713999","Ariana Grande",5,"148",7
"37784","473090","Van Halen",7,"2970",4
"37785","344993","Oddball Comedy & Curiosity Festival",2,"1920",3
"37786","624714","J Balvin",2,"1225",15
"37787","400971","Van Halen",8,"2970",5
"37788","165500","Neil Young",2,"1846",5
"37789","79356","J Balvin",2,"1225",9
"37790","206654","Bigbang",2,"264",12
"37791","199220","House Of Blues Gospel Brunch",1,"1147",74
"37792","355913","Neil Young",2,"1846",41
"37793","354743","Van Halen",2,"2970",3
"37794","582435","Van Halen",4,"2970",3
"37795","437283","Ariana Grande",13,"148",4
"37796","240484","Ariana Grande",2,"148",13
"37797","456129","Ariana Grande",4,"148",11
"37798","498751","Van Halen",2,"2970",18
"37799","403057","Paul Weller",2,"2009",4
"37800","395334","Van Halen",2,"2970",3
"37801","153295","Ariana Grande",6,"148",24
"37802","564245","Van Halen",4,"2970",4
"37803","760693","J Balvin",3,"1225",18
"37804","607250","Van Halen",2,"2970",5
"37805","249396","J Balvin",2,"1225",3
"37806","208928","Ariana Grande",2,"148",28
"37807","391130","Van Halen",2,"2970",3
"37808","372307","J Balvin",7,"1225",4
"37809","350050","Five Finger Death Punch",1,"901",3
"37810","99921","Van Halen",2,"2970",6
"37811","707708","Bigbang",2,"264",6
"37812","254333","George Ezra",4,"986",6
"37813","110301","Bigbang",2,"264",6
"37814","547116","Bigbang",2,"264",5
"37815","582530","Rascal Flatts",6,"2121",3
"37816","281039","Dave Chappelle",2,"650",4
"37817","257624","Ricky Martin",6,"2170",36
"37818","753525","Ricky Martin",2,"2170",33
"37819","159442","Van Halen",4,"2970",14
"37820","277357","Van Halen",5,"2970",92
"37821","661525","J Balvin",2,"1225",6
"37822","95291","Van Halen",1,"2970",21
"37823","37763","Bigbang",1,"264",20
"37824","624478","J Balvin",5,"1225",14
"37825","728224","Bigbang",4,"264",4
"37826","451428","Neil Young",2,"1846",3
"37827","330853","Kevin Hart",2,"1451",18
"37828","129060","Five Finger Death Punch",10,"901",14
"37829","603254","Kevin Hart",3,"1451",28
"37830","642648","J Balvin",2,"1225",3
"37831","18684","Rascal Flatts",2,"2121",3
"37832","654037","Stevie Wonder",2,"2461",8
"37833","538938","Dave Chappelle",6,"650",9
"37834","63392","Ricky Martin",6,"2170",4
"37835","328852","Oddball Comedy & Curiosity Festival",8,"1920",3
"37836","214004","Florida Georgia Line",31,"914",3
"37837","359688","Florida Georgia Line",2,"914",13
"37838","306716","Rascal Flatts",4,"2121",4
"37839","651447","Kevin Hart",1,"1451",19
"37840","25267","Stevie Wonder",2,"2461",4
"37841","587743","Florida Georgia Line",5,"914",33
"37842","278471","Dave Chappelle",2,"650",6
"37843","440749","Rascal Flatts",6,"2121",22
"37844","699637","Stevie Wonder",2,"2461",8
"37845","351751","Korn",2,"1485",20
"37846","489142","Nick Jonas",2,"1875",5
"37847","97479","Pitbull",2,"2051",24
"37848","728300","Don Henley",2,"745",4
"37849","558856","Don Henley",2,"745",17
"37850","742189","Nick Jonas",4,"1875",5
"37851","105379","Adventure Club",6,"57",4
"37852","289137","Don Henley",2,"745",4
"37853","620783","Stevie Wonder",2,"2461",4
"37854","51339","Tori Kelly",2,"2896",6
"37855","467849","Brad Paisley",4,"347",74
"37856","229660","Stevie Wonder",2,"2461",5
"37857","429341","Nick Jonas",2,"1875",3
"37858","241226","Stevie Wonder",4,"2461",8
"37859","125601","Florida Georgia Line",25,"914",25
"37860","675641","Madonna",8,"1643",7
"37861","82815","Nick Jonas",1,"1875",11
"37862","703855","Oddball Comedy & Curiosity Festival",2,"1920",9
"37863","26531","Oddball Comedy & Curiosity Festival",2,"1920",66
"37864","318288","Florida Georgia Line",4,"914",16
"37865","244651","Stevie Wonder",4,"2461",4
"37866","163093","Dave Chappelle",4,"650",4
"37867","327185","Madonna",8,"1643",15
"37868","749058","SoMo",2,"2402",17
"37869","448018","Dave Chappelle",2,"650",19
"37870","218532","Dave Chappelle",2,"650",10
"37871","707346","Florida Georgia Line",4,"914",3
"37872","226486","Madonna",2,"1643",41
"37873","88976","Idina Menzel",4,"1183",22
"37874","414532","Stevie Wonder",2,"2461",5
"37875","287772","Rascal Flatts",2,"2121",4
"37876","745421","Hank Williams, Jr.",6,"1074",14
"37877","440929","Stevie Wonder",2,"2461",4
"37878","199284","Madonna",3,"1643",7
"37879","252750","Florida Georgia Line",2,"914",25
"37880","18882","Oddball Comedy & Curiosity Festival",1,"1920",3
"37881","726332","Florida Georgia Line",1,"914",4
"37882","205144","Madonna",2,"1643",3
"37883","334980","Oddball Comedy & Curiosity Festival",2,"1920",14
"37884","400161","Adventure Club",1,"57",15
"37885","685238","Oddball Comedy & Curiosity Festival",3,"1920",11
"37886","12015","Oddball Comedy & Curiosity Festival",12,"1920",53
"37887","572718","Madonna",4,"1643",5
"37888","130118","Madonna",1,"1643",9
"37889","439497","Florida Georgia Line",4,"914",5
"37890","357600","Florida Georgia Line",7,"914",29
"37891","652402","Brad Paisley",2,"347",8
"37892","310723","Madonna",2,"1643",4
"37893","359034","Oddball Comedy & Curiosity Festival",2,"1920",3
"37894","158805","Rascal Flatts",1,"2121",5
"37895","101766","Florida Georgia Line",1,"914",3
"37896","347221","Florida Georgia Line",6,"914",7
"37897","201196","Idina Menzel",2,"1183",5
"37898","627261","Florida Georgia Line",2,"914",5
"37899","115268","Florida Georgia Line",2,"914",3
"37900","652556","Ricky Martin",2,"2170",18
"37901","580081","Nick Jonas",1,"1875",3
"37902","433596","Florida Georgia Line",2,"914",6
"37903","31428","Florida Georgia Line",2,"914",5
"37904","327703","Margaret Cho",2,"1661",5
"37905","500386","Florida Georgia Line",2,"914",10
"37906","323090","Margaret Cho",2,"1661",45
"37907","412711","Florida Georgia Line",4,"914",3
"37908","379951","Nick Jonas",1,"1875",3
"37909","727129","Florida Georgia Line",2,"914",9
"37910","118577","Florida Georgia Line",2,"914",3
"37911","636942","Florida Georgia Line",3,"914",8
"37912","358703","Florida Georgia Line",2,"914",9
"37913","669060","Josh Groban",2,"1379",7
"37914","253733","Florida Georgia Line",2,"914",6
"37915","528774","Margaret Cho",4,"1661",3
"37916","104725","Josh Groban",2,"1379",3
"37917","296604","Florida Georgia Line",2,"914",3
"37918","24718","Florida Georgia Line",2,"914",6
"37919","396507","Florida Georgia Line",2,"914",5
"37920","523554","Stevie Wonder",2,"2461",4
"37921","316461","Tori Kelly",2,"2896",3
"37922","531609","Zedd",8,"3110",7
"37923","690179","Madonna",2,"1643",39
"37924","100602","Rascal Flatts",3,"2121",6
"37925","601809","Hank Williams, Jr.",2,"1074",5
"37926","456940","Stevie Wonder",4,"2461",7
"37927","333916","Brad Paisley",4,"347",13
"37928","675801","Stevie Wonder",2,"2461",3
"37929","273095","Dave Chappelle",4,"650",4
"37930","700187","Madonna",6,"1643",13
"37931","552888","Hank Williams, Jr.",4,"1074",3
"37932","582173","Dave Chappelle",1,"650",16
"37933","59372","Hank Williams, Jr.",2,"1074",10
"37934","242778","Dave Chappelle",4,"650",33
"37935","594210","Stevie Wonder",2,"2461",5
"37936","142277","Stevie Wonder",2,"2461",8
"37937","260113","Tori Kelly",1,"2896",6
"37938","699057","Stevie Wonder",2,"2461",3
"37939","119186","Madonna",8,"1643",19
"37940","417520","Pitbull",4,"2051",4
"37941","56396","Russell Peters",2,"2238",13
"37942","133985","Rascal Flatts",4,"2121",6
"37943","460110","Don Henley",2,"745",3
"37944","353355","Hank Williams, Jr.",2,"1074",3
"37945","704121","Stevie Wonder",4,"2461",8
"37946","25103","Counting Crows",4,"576",4
"37947","159092","Stevie Wonder",1,"2461",3
"37948","476503","Brad Paisley",9,"347",6
"37949","579035","Stevie Wonder",1,"2461",5
"37950","180840","Tori Kelly",3,"2896",17
"37951","514884","A$AP Rocky",2,"31",10
"37952","240820","Ariana Grande",6,"148",4
"37953","78302","Zedd",2,"3110",6
"37954","445301","Jason Aldean",2,"1266",5
"37955","81788","Oddball Comedy & Curiosity Festival",3,"1920",20
"37956","368438","The Decemberists",2,"2622",21
"37957","376483","Warren Haynes",3,"3020",6
"37958","253150","Bigbang",1,"264",14
"37959","339920","Bigbang",2,"264",7
"37960","456433","Dean Brody",2,"676",6
"37961","121047","Halestorm",8,"1069",9
"37962","696787","Van Halen",8,"2970",12
"37963","555187","Dean Brody",2,"676",7
"37964","379802","Counting Crows",4,"576",5
"37965","468885","Jason Aldean",4,"1266",3
"37966","480046","The Tenors",4,"2794",10
"37967","743464","Dave Chappelle",4,"650",13
"37968","481832","Dave Chappelle",2,"650",5
"37969","312397","Bigbang",1,"264",25
"37970","49454","KASKADE",2,"1423",6
"37971","19723","Joe Rogan",2,"1341",12
"37972","730867","Twenty One Pilots",6,"2939",10
"37973","114396","Jason Aldean",2,"1266",13
"37974","516656","Bring Me the Horizon",8,"373",5
"37975","81792","Zedd",8,"3110",5
"37976","492533","Jason Aldean",8,"1266",11
"37977","14690","Lee Brice",2,"1528",3
"37978","110034","Van Halen",3,"2970",29
"37979","1183","Twenty One Pilots",1,"2939",14
"37980","175974","Kevin Hart",2,"1451",3
"37981","215747","Ariana Grande",3,"148",21
"37982","685206","Bigbang",4,"264",52
"37983","103158","Zedd",2,"3110",9
"37984","588213","Jason Aldean",2,"1266",4
"37985","271782","Kevin Hart",4,"1451",15
"37986","88191","Frank Turner",1,"940",3
"37987","313665","Kevin Hart",2,"1451",13
"37988","181043","The Decemberists",1,"2622",13
"37989","485450","Zedd",3,"3110",9
"37990","97757","SoMo",2,"2402",65
"37991","2798","Van Halen",2,"2970",20
"37992","494436","Kevin Hart",3,"1451",9
"37993","196126","Jason Aldean",3,"1266",8
"37994","422100","Bigbang",2,"264",23
